CENSUS_SUBDIVISION_ID,LANGUAGE,COUNT_SPOKEN_AT_HOME
5933896,Spanish,0
5933896,"Tagalog (Pilipino, Filipino)",0
5933896,Tamil,0
5933896,Ukrainian,0
5933896,Vietnamese,0
5933897,Arabic,(null)
5933897,Cantonese,(null)
5933897,Croatian,(null)
5933897,Czech,(null)
5933897,Dutch,(null)
5933897,English,(null)
5933897,English and French,(null)
5933897,Finnish,(null)
5933897,French,(null)
5933897,German,(null)
5933897,Greek,(null)
5933897,Hindi,(null)
5933897,Hungarian,(null)
5933897,Ilocano,(null)
5933897,Italian,(null)
5933897,Japanese,(null)
5933897,Korean,(null)
5933897,Malay,(null)
5933897,Mandarin,(null)
5933897,Other non-official language,(null)
5933897,Panjabi (Punjabi),(null)
5933897,Persian (Farsi),(null)
5933897,Polish,(null)
5933897,Portuguese,(null)
5933897,Romanian,(null)
5933897,Russian,(null)
5933897,Serbian,(null)
5933897,Spanish,(null)
5933897,"Tagalog (Pilipino, Filipino)",(null)
5933897,Tamil,(null)
5933897,Ukrainian,(null)
5933897,Vietnamese,(null)
5935010,Arabic,35
5935010,Cantonese,85
5935010,Croatian,55
5935010,Czech,25
5935010,Dutch,75
5935010,English,110465
5935010,English and French,165
5935010,Finnish,25
5935010,French,480
5935010,German,655
5935010,Greek,40
5935010,Hindi,40
5935010,Hungarian,150
5935010,Ilocano,15
5935010,Italian,160
5935010,Japanese,75
5935010,Korean,235
5935010,Malay,0
5935010,Mandarin,130
5935010,Other non-official language,645
5935010,Panjabi (Punjabi),1050
5935010,Persian (Farsi),85
5935010,Polish,85
5935010,Portuguese,75
5935010,Romanian,35
5935010,Russian,105
5935010,Serbian,50
5935010,Spanish,225
5935010,"Tagalog (Pilipino, Filipino)",195
5935010,Tamil,0
5935010,Ukrainian,55
5935010,Vietnamese,100
5935012,Arabic,0
5935012,Cantonese,0
5935012,Croatian,0
5935012,Czech,0
5935012,Dutch,5
5935012,English,3695
5935012,English and French,5
5935012,Finnish,0
5935012,French,10
5935012,German,30
5935012,Greek,0
5935012,Hindi,0
5935012,Hungarian,0
5935012,Ilocano,0
5935012,Italian,0
5935012,Japanese,0
5935012,Korean,0
5935012,Malay,0
5935012,Mandarin,5
5935012,Other non-official language,5
5935012,Panjabi (Punjabi),15
5935012,Persian (Farsi),0
5935012,Polish,5
5935012,Portuguese,5
5935012,Romanian,0
5935012,Russian,5
5935012,Serbian,0
5935012,Spanish,5
5935012,"Tagalog (Pilipino, Filipino)",0
5935012,Tamil,0
5935012,Ukrainian,5
5935012,Vietnamese,0
5935016,Arabic,0
5935016,Cantonese,0
5935016,Croatian,0
5935016,Czech,0
5935016,Dutch,15
5935016,English,11260
5935016,English and French,10
5935016,Finnish,0
5935016,French,35
5935016,German,80
5935016,Greek,0
5935016,Hindi,5
5935016,Hungarian,5
5935016,Ilocano,0
5935016,Italian,5
5935016,Japanese,0
5935016,Korean,5
5935016,Malay,0
5935016,Mandarin,0
5935016,Other non-official language,35
5935016,Panjabi (Punjabi),65
5935016,Persian (Farsi),5
5935016,Polish,10
5935016,Portuguese,5
5935016,Romanian,0
5935016,Russian,30
5935016,Serbian,5
5935016,Spanish,10
5935016,"Tagalog (Pilipino, Filipino)",5
5935016,Tamil,0
5935016,Ukrainian,5
5935016,Vietnamese,0
5935018,Arabic,0
5935018,Cantonese,0
5935018,Croatian,5
5935018,Czech,5
5935018,Dutch,5
5935018,English,5070
5935018,English and French,5
5935018,Finnish,5
5935018,French,20
5935018,German,40
5935018,Greek,0
5935018,Hindi,0
5935018,Hungarian,10
5935018,Ilocano,0
5935018,Italian,5
5935018,Japanese,5
5935018,Korean,5
5935018,Malay,0
5935018,Mandarin,0
5935018,Other non-official language,0
5935018,Panjabi (Punjabi),0
5935018,Persian (Farsi),0
5935018,Polish,5
5935018,Portuguese,0
5935018,Romanian,0
5935018,Russian,0
5935018,Serbian,0
5935018,Spanish,5
5935018,"Tagalog (Pilipino, Filipino)",0
5935018,Tamil,0
5935018,Ukrainian,0
5935018,Vietnamese,0
5935020,Arabic,0
5935020,Cantonese,0
5935020,Croatian,0
5935020,Czech,5
5935020,Dutch,10
5935020,English,1870
5935020,English and French,10
5935020,Finnish,0
5935020,French,15
5935020,German,0
5935020,Greek,0
5935020,Hindi,0
5935020,Hungarian,0
5935020,Ilocano,0
5935020,Italian,0
5935020,Japanese,0
5935020,Korean,0
5935020,Malay,0
5935020,Mandarin,0
5935020,Other non-official language,0
5935020,Panjabi (Punjabi),0
5935020,Persian (Farsi),0
5935020,Polish,15
5935020,Portuguese,0
5935020,Romanian,0
5935020,Russian,0
5935020,Serbian,0
5935020,Spanish,0
5935020,"Tagalog (Pilipino, Filipino)",5
5935020,Tamil,0
5935020,Ukrainian,0
5935020,Vietnamese,0
5935029,Arabic,0
5935029,Cantonese,20
5935029,Croatian,15
5935029,Czech,30
5935029,Dutch,35
5935029,English,29645
5935029,English and French,25
5935029,Finnish,0
5935029,French,110
5935029,German,205
5935029,Greek,5
5935029,Hindi,0
5935029,Hungarian,55
5935029,Ilocano,0
5935029,Italian,30
5935029,Japanese,15
5935029,Korean,15
5935029,Malay,0
5935029,Mandarin,10
5935029,Other non-official language,95
5935029,Panjabi (Punjabi),75
5935029,Persian (Farsi),15
5935029,Polish,55
5935029,Portuguese,5
5935029,Romanian,10
5935029,Russian,20
5935029,Serbian,10
5935029,Spanish,35
5935029,"Tagalog (Pilipino, Filipino)",5
5935029,Tamil,0
5935029,Ukrainian,5
5935029,Vietnamese,10
5935801,Arabic,0
5935801,Cantonese,0
5935801,Croatian,0
5935801,Czech,0
5935801,Dutch,5
5935801,English,1875
5935801,English and French,5
5935801,Finnish,0
5935801,French,15
5935801,German,10
5935801,Greek,0
5935801,Hindi,0
5935801,Hungarian,0
5935801,Ilocano,0
5935801,Italian,0
5935801,Japanese,0
5935801,Korean,0
5935801,Malay,0
5935801,Mandarin,0
5935801,Other non-official language,0
5935801,Panjabi (Punjabi),0
5935801,Persian (Farsi),0
5935801,Polish,0
5935801,Portuguese,0
5935801,Romanian,0
5935801,Russian,5
5935801,Serbian,0
5935801,Spanish,0
5935801,"Tagalog (Pilipino, Filipino)",0
5935801,Tamil,0
5935801,Ukrainian,0
5935801,Vietnamese,0
5935802,Arabic,0
5935802,Cantonese,0
5935802,Croatian,5
5935802,Czech,0
5935802,Dutch,5
5935802,English,5735
5935802,English and French,5
5935802,Finnish,0
5935802,French,20
5935802,German,10
5935802,Greek,0
5935802,Hindi,0
5935802,Hungarian,0
5935802,Ilocano,0
5935802,Italian,0
5935802,Japanese,0
5935802,Korean,0
5935802,Malay,0
5935802,Mandarin,0
5935802,Other non-official language,15
5935802,Panjabi (Punjabi),0
5935802,Persian (Farsi),0
5935802,Polish,5
5935802,Portuguese,0
5935802,Romanian,0
5935802,Russian,10
5935802,Serbian,0
5935802,Spanish,5
5935802,"Tagalog (Pilipino, Filipino)",0
5935802,Tamil,0
5935802,Ukrainian,0
5935802,Vietnamese,5
5935803,Arabic,0
5935803,Cantonese,0
5935803,Croatian,0
5935803,Czech,5
5935803,Dutch,5
5935803,English,1145
5935803,English and French,0
5935803,Finnish,0
5935803,French,15
5935803,German,10
5935803,Greek,0
5935803,Hindi,0
5935803,Hungarian,0
5935803,Ilocano,0
5935803,Italian,0
5935803,Japanese,0
5935803,Korean,0
5935803,Malay,0
5935803,Mandarin,0
5935803,Other non-official language,0
5935803,Panjabi (Punjabi),5
5935803,Persian (Farsi),5
5935803,Polish,0
5935803,Portuguese,0
5935803,Romanian,0
5935803,Russian,0
5935803,Serbian,0
5935803,Spanish,0
5935803,"Tagalog (Pilipino, Filipino)",0
5935803,Tamil,0
5935803,Ukrainian,0
5935803,Vietnamese,0
5937005,Arabic,0
5937005,Cantonese,0
5937005,Croatian,0
5937005,Czech,0
5937005,Dutch,5
5937005,English,1710
5937005,English and French,0
5937005,Finnish,0
5937005,French,5
5937005,German,5
5937005,Greek,0
5937005,Hindi,0
5937005,Hungarian,0
5937005,Ilocano,0
5937005,Italian,0
5937005,Japanese,0
5937005,Korean,0
5937005,Malay,0
5937005,Mandarin,0
5937005,Other non-official language,0
5937005,Panjabi (Punjabi),0
5937005,Persian (Farsi),0
5937005,Polish,5
5937005,Portuguese,0
5937005,Romanian,0
5937005,Russian,5
5937005,Serbian,0
5937005,Spanish,0
5937005,"Tagalog (Pilipino, Filipino)",0
5937005,Tamil,0
5937005,Ukrainian,0
5937005,Vietnamese,0
5937010,Arabic,0
5937010,Cantonese,15
5937010,Croatian,5
5937010,Czech,5
5937010,Dutch,15
5937010,English,9985
5937010,English and French,5
5937010,Finnish,0
5937010,French,35
5937010,German,65
5937010,Greek,0
5937010,Hindi,0
5937010,Hungarian,5
5937010,Ilocano,0
5937010,Italian,5
5937010,Japanese,0
5937010,Korean,10
5937010,Malay,0
5937010,Mandarin,0
5937010,Other non-official language,30
5937010,Panjabi (Punjabi),15
5937010,Persian (Farsi),0
5937010,Polish,5
5937010,Portuguese,0
5937010,Romanian,0
5937010,Russian,65
5937010,Serbian,0
5937010,Spanish,5
5937010,"Tagalog (Pilipino, Filipino)",5
5937010,Tamil,0
5937010,Ukrainian,0
5937010,Vietnamese,0
5937014,Arabic,10
5937014,Cantonese,25
5937014,Croatian,5
5937014,Czech,10
5937014,Dutch,40
5937014,English,36010
5937014,English and French,30
5937014,Finnish,5
5937014,French,115
5937014,German,155
5937014,Greek,10
5937014,Hindi,0
5937014,Hungarian,10
5937014,Ilocano,0
5937014,Italian,10
5937014,Japanese,30
5937014,Korean,40
5937014,Malay,0
5937014,Mandarin,5
5937014,Other non-official language,210
5937014,Panjabi (Punjabi),265
5937014,Persian (Farsi),10
5937014,Polish,20
5937014,Portuguese,15
5937014,Romanian,0
5937014,Russian,85
5937014,Serbian,0
5937014,Spanish,45
5937014,"Tagalog (Pilipino, Filipino)",20
5937014,Tamil,0
5937014,Ukrainian,30
5937014,Vietnamese,50
5937017,Arabic,0
5937017,Cantonese,0
5937017,Croatian,5
5937017,Czech,0
5937017,Dutch,0
5937017,English,2950
5937017,English and French,0
5937017,Finnish,0
5937017,French,5
5937017,German,40
5937017,Greek,0
5937017,Hindi,0
5937017,Hungarian,0
5937017,Ilocano,0
5937017,Italian,0
5937017,Japanese,0
5937017,Korean,0
5937017,Malay,0
5937017,Mandarin,0
5937017,Other non-official language,5
5937017,Panjabi (Punjabi),25
5937017,Persian (Farsi),0
5937017,Polish,0
5937017,Portuguese,0
5937017,Romanian,0
5937017,Russian,10
5937017,Serbian,0
5937017,Spanish,0
5937017,"Tagalog (Pilipino, Filipino)",0
5937017,Tamil,0
5937017,Ukrainian,0
5937017,Vietnamese,5
5937021,Arabic,0
5937021,Cantonese,0
5937021,Croatian,0
5937021,Czech,10
5937021,Dutch,5
5937021,English,3750
5937021,English and French,5
5937021,Finnish,0
5937021,French,10
5937021,German,45
5937021,Greek,0
5937021,Hindi,0
5937021,Hungarian,0
5937021,Ilocano,0
5937021,Italian,0
5937021,Japanese,0
5937021,Korean,0
5937021,Malay,0
5937021,Mandarin,0
5937021,Other non-official language,0
5937021,Panjabi (Punjabi),10
5937021,Persian (Farsi),0
5937021,Polish,0
5937021,Portuguese,0
5937021,Romanian,0
5937021,Russian,5
5937021,Serbian,0
5937021,Spanish,0
5937021,"Tagalog (Pilipino, Filipino)",0
5937021,Tamil,0
5937021,Ukrainian,0
5937021,Vietnamese,0
5937022,Arabic,0
5937022,Cantonese,0
5937022,Croatian,0
5937022,Czech,0
5937022,Dutch,0
5937022,English,2785
5937022,English and French,5
5937022,Finnish,0
5937022,French,5
5937022,German,45
5937022,Greek,0
5937022,Hindi,0
5937022,Hungarian,0
5937022,Ilocano,0
5937022,Italian,0
5937022,Japanese,0
5937022,Korean,0
5937022,Malay,0
5937022,Mandarin,0
5937022,Other non-official language,0
5937022,Panjabi (Punjabi),0
5937022,Persian (Farsi),0
5937022,Polish,0
5937022,Portuguese,0
5937022,Romanian,0
5937022,Russian,0
5937022,Serbian,0
5937022,Spanish,5
5937022,"Tagalog (Pilipino, Filipino)",0
5937022,Tamil,0
5937022,Ukrainian,0
5937022,Vietnamese,5
5937023,Arabic,0
5937023,Cantonese,0
5937023,Croatian,0
5937023,Czech,0
5937023,Dutch,5
5937023,English,920
5937023,English and French,5
5937023,Finnish,0
5937023,French,5
5937023,German,0
5937023,Greek,0
5937023,Hindi,0
5937023,Hungarian,0
5937023,Ilocano,0
5937023,Italian,0
5937023,Japanese,0
5937023,Korean,0
5937023,Malay,0
5937023,Mandarin,0
5937023,Other non-official language,0
5937023,Panjabi (Punjabi),0
5937023,Persian (Farsi),0
5937023,Polish,0
5937023,Portuguese,0
5937023,Romanian,0
5937023,Russian,0
5937023,Serbian,0
5937023,Spanish,0
5937023,"Tagalog (Pilipino, Filipino)",0
5937023,Tamil,0
5937023,Ukrainian,0
5937023,Vietnamese,0
5937024,Arabic,0
5937024,Cantonese,0
5937024,Croatian,0
5937024,Czech,0
5937024,Dutch,15
5937024,English,4975
5937024,English and French,10
5937024,Finnish,0
5937024,French,10
5937024,German,25
5937024,Greek,0
5937024,Hindi,0
5937024,Hungarian,0
5937024,Ilocano,0
5937024,Italian,0
5937024,Japanese,5
5937024,Korean,0
5937024,Malay,0
5937024,Mandarin,0
5937024,Other non-official language,10
5937024,Panjabi (Punjabi),0
5937024,Persian (Farsi),0
5937024,Polish,0
5937024,Portuguese,0
5937024,Romanian,0
5937024,Russian,0
5937024,Serbian,0
5937024,Spanish,0
5937024,"Tagalog (Pilipino, Filipino)",0
5937024,Tamil,0
5937024,Ukrainian,5
5937024,Vietnamese,0
5937028,Arabic,0
5937028,Cantonese,5
5937028,Croatian,0
5937028,Czech,0
5937028,Dutch,10
5937028,English,4650
5937028,English and French,0
5937028,Finnish,0
5937028,French,15
5937028,German,10
5937028,Greek,0
5937028,Hindi,0
5937028,Hungarian,0
5937028,Ilocano,0
5937028,Italian,0
5937028,Japanese,5
5937028,Korean,0
5937028,Malay,0
5937028,Mandarin,0
5937028,Other non-official language,5
5937028,Panjabi (Punjabi),0
5937028,Persian (Farsi),0
5937028,Polish,0
5937028,Portuguese,0
5937028,Romanian,0
5937028,Russian,5
5937028,Serbian,5
5937028,Spanish,5
5937028,"Tagalog (Pilipino, Filipino)",0
5937028,Tamil,0
5937028,Ukrainian,0
5937028,Vietnamese,0
5937033,Arabic,0
5937033,Cantonese,0
5937033,Croatian,5
5937033,Czech,0
5937033,Dutch,0
5937033,English,2865
5937033,English and French,0
5937033,Finnish,0
5937033,French,5
5937033,German,5
5937033,Greek,0
5937033,Hindi,0
5937033,Hungarian,0
5937033,Ilocano,0
5937033,Italian,0
5937033,Japanese,5
5937033,Korean,5
5937033,Malay,0
5937033,Mandarin,0
5937033,Other non-official language,5
5937033,Panjabi (Punjabi),0
5937033,Persian (Farsi),5
5937033,Polish,0
5937033,Portuguese,0
5937033,Romanian,0
5937033,Russian,0
5937033,Serbian,0
5937033,Spanish,5
5937033,"Tagalog (Pilipino, Filipino)",0
5937033,Tamil,0
5937033,Ukrainian,0
5937033,Vietnamese,0
5937041,Arabic,0
5937041,Cantonese,0
5937041,Croatian,0
5937041,Czech,0
5937041,Dutch,15
5937041,English,3875
5937041,English and French,0
5937041,Finnish,0
5937041,French,5
5937041,German,40
5937041,Greek,0
5937041,Hindi,0
5937041,Hungarian,0
5937041,Ilocano,0
5937041,Italian,0
5937041,Japanese,0
5937041,Korean,0
5937041,Malay,0
5937041,Mandarin,0
5937041,Other non-official language,0
5937041,Panjabi (Punjabi),0
5937041,Persian (Farsi),0
5937041,Polish,5
5937041,Portuguese,0
5937041,Romanian,0
5937041,Russian,0
5937041,Serbian,0
5937041,Spanish,0
5937041,"Tagalog (Pilipino, Filipino)",0
5937041,Tamil,0
5937041,Ukrainian,0
5937041,Vietnamese,0
5937801,Arabic,0
5937801,Cantonese,0
5937801,Croatian,0
5937801,Czech,0
5937801,Dutch,0
5937801,English,2575
5937801,English and French,0
5937801,Finnish,0
5937801,French,10
5937801,German,5
5937801,Greek,0
5937801,Hindi,0
5937801,Hungarian,0
5937801,Ilocano,0
5937801,Italian,0
5937801,Japanese,0
5937801,Korean,0
5937801,Malay,0
5937801,Mandarin,0
5937801,Other non-official language,15
5937801,Panjabi (Punjabi),0
5937801,Persian (Farsi),0
5937801,Polish,0
5937801,Portuguese,0
5937801,Romanian,0
5937801,Russian,0
5937801,Serbian,0
5937801,Spanish,0
5937801,"Tagalog (Pilipino, Filipino)",0
5937801,Tamil,0
5937801,Ukrainian,0
5937801,Vietnamese,0
5937802,Arabic,0
5937802,Cantonese,0
5937802,Croatian,0
5937802,Czech,0
5937802,Dutch,0
5937802,English,365
5937802,English and French,0
5937802,Finnish,0
5937802,French,0
5937802,German,0
5937802,Greek,0
5937802,Hindi,0
5937802,Hungarian,0
5937802,Ilocano,0
5937802,Italian,0
5937802,Japanese,0
5937802,Korean,0
5937802,Malay,0
5937802,Mandarin,0
5937802,Other non-official language,20
5937802,Panjabi (Punjabi),0
5937802,Persian (Farsi),0
5937802,Polish,0
5937802,Portuguese,0
5937802,Romanian,0
5937802,Russian,0
5937802,Serbian,0
5937802,Spanish,0
5937802,"Tagalog (Pilipino, Filipino)",0
5937802,Tamil,0
5937802,Ukrainian,0
5937802,Vietnamese,0
5937803,Arabic,0
5937803,Cantonese,0
5937803,Croatian,0
5937803,Czech,0
5937803,Dutch,0
5937803,English,585
5937803,English and French,0
5937803,Finnish,0
5937803,French,0
5937803,German,5
5937803,Greek,0
5937803,Hindi,0
5937803,Hungarian,0
5937803,Ilocano,0
5937803,Italian,0
5937803,Japanese,0
5937803,Korean,0
5937803,Malay,0
5937803,Mandarin,0
5937803,Other non-official language,0
5937803,Panjabi (Punjabi),0
5937803,Persian (Farsi),0
5937803,Polish,0
5937803,Portuguese,0
5937803,Romanian,0
5937803,Russian,0
5937803,Serbian,0
5937803,Spanish,0
5937803,"Tagalog (Pilipino, Filipino)",0
5937803,Tamil,0
5937803,Ukrainian,0
5937803,Vietnamese,5
5937805,Arabic,(null)
5937805,Cantonese,(null)
5937805,Croatian,(null)
5937805,Czech,(null)
5937805,Dutch,(null)
5937805,English,(null)
5937805,English and French,(null)
5937805,Finnish,(null)
5937805,French,(null)
5937805,German,(null)
5937805,Greek,(null)
5937805,Hindi,(null)
5937805,Hungarian,(null)
5937805,Ilocano,(null)
5937805,Italian,(null)
5937805,Japanese,(null)
5937805,Korean,(null)
5937805,Malay,(null)
5937805,Mandarin,(null)
5937805,Other non-official language,(null)
5937805,Panjabi (Punjabi),(null)
5937805,Persian (Farsi),(null)
5937805,Polish,(null)
5937805,Portuguese,(null)
5937805,Romanian,(null)
5937805,Russian,(null)
5937805,Serbian,(null)
5937805,Spanish,(null)
5937805,"Tagalog (Pilipino, Filipino)",(null)
5937805,Tamil,(null)
5937805,Ukrainian,(null)
5937805,Vietnamese,(null)
5939007,Arabic,0
5939007,Cantonese,5
5939007,Croatian,0
5939007,Czech,0
5939007,Dutch,15
5939007,English,3455
5939007,English and French,0
5939007,Finnish,0
5939007,French,30
5939007,German,15
5939007,Greek,0
5939007,Hindi,0
5939007,Hungarian,0
5939007,Ilocano,0
5939007,Italian,10
5939007,Japanese,5
5939007,Korean,0
5939007,Malay,0
5939007,Mandarin,0
5939007,Other non-official language,20
5939007,Panjabi (Punjabi),110
5939007,Persian (Farsi),0
5939007,Polish,0
5939007,Portuguese,0
5939007,Romanian,0
5939007,Russian,0
5939007,Serbian,0
5939007,Spanish,15
5939007,"Tagalog (Pilipino, Filipino)",5
5939007,Tamil,0
5939007,Ukrainian,0
5939007,Vietnamese,0
5939011,Arabic,0
5939011,Cantonese,0
5939011,Croatian,0
5939011,Czech,5
5939011,Dutch,0
5939011,English,2955
5939011,English and French,5
5939011,Finnish,0
5939011,French,60
5939011,German,35
5939011,Greek,0
5939011,Hindi,0
5939011,Hungarian,0
5939011,Ilocano,0
5939011,Italian,5
5939011,Japanese,0
5939011,Korean,0
5939011,Malay,0
5939011,Mandarin,0
5939011,Other non-official language,0
5939011,Panjabi (Punjabi),0
5939011,Persian (Farsi),0
5939011,Polish,0
5939011,Portuguese,0
5939011,Romanian,0
5939011,Russian,0
5939011,Serbian,0
5939011,Spanish,0
5939011,"Tagalog (Pilipino, Filipino)",0
5939011,Tamil,0
5939011,Ukrainian,0
5939011,Vietnamese,0
5939019,Arabic,0
5939019,Cantonese,5
5939019,Croatian,0
5939019,Czech,0
5939019,Dutch,5
5939019,English,6890
5939019,English and French,5
5939019,Finnish,5
5939019,French,65
5939019,German,15
5939019,Greek,0
5939019,Hindi,0
5939019,Hungarian,0
5939019,Ilocano,0
5939019,Italian,30
5939019,Japanese,10
5939019,Korean,15
5939019,Malay,0
5939019,Mandarin,0
5939019,Other non-official language,20
5939019,Panjabi (Punjabi),5
5939019,Persian (Farsi),0
5939019,Polish,0
5939019,Portuguese,5
5939019,Romanian,0
5939019,Russian,0
5939019,Serbian,0
5939019,Spanish,5
5939019,"Tagalog (Pilipino, Filipino)",5
5939019,Tamil,0
5939019,Ukrainian,0
5939019,Vietnamese,0
5939023,Arabic,0
5939023,Cantonese,0
5939023,Croatian,0
5939023,Czech,0
5939023,Dutch,0
5939023,English,535
5939023,English and French,0
5939023,Finnish,0
5939023,French,0
5939023,German,15
5939023,Greek,0
5939023,Hindi,0
5939023,Hungarian,0
5939023,Ilocano,0
5939023,Italian,0
5939023,Japanese,0
5939023,Korean,0
5939023,Malay,0
5939023,Mandarin,0
5939023,Other non-official language,0
5939023,Panjabi (Punjabi),0
5939023,Persian (Farsi),0
5939023,Polish,0
5939023,Portuguese,0
5939023,Romanian,0
5939023,Russian,0
5939023,Serbian,0
5939023,Spanish,0
5939023,"Tagalog (Pilipino, Filipino)",0
5939023,Tamil,0
5939023,Ukrainian,0
5939023,Vietnamese,0
5939032,Arabic,0
5939032,Cantonese,10
5939032,Croatian,0
5939032,Czech,0
5939032,Dutch,10
5939032,English,16905
5939032,English and French,10
5939032,Finnish,10
5939032,French,40
5939032,German,75
5939032,Greek,0
5939032,Hindi,0
5939032,Hungarian,5
5939032,Ilocano,0
5939032,Italian,0
5939032,Japanese,10
5939032,Korean,15
5939032,Malay,0
5939032,Mandarin,0
5939032,Other non-official language,40
5939032,Panjabi (Punjabi),25
5939032,Persian (Farsi),0
5939032,Polish,5
5939032,Portuguese,0
5939032,Romanian,5
5939032,Russian,5
5939032,Serbian,0
5939032,Spanish,0
5939032,"Tagalog (Pilipino, Filipino)",5
5939032,Tamil,0
5939032,Ukrainian,0
5939032,Vietnamese,0
5939037,Arabic,5
5939037,Cantonese,0
5939037,Croatian,0
5939037,Czech,5
5939037,Dutch,10
5939037,English,7535
5939037,English and French,0
5939037,Finnish,0
5939037,French,20
5939037,German,60
5939037,Greek,0
5939037,Hindi,0
5939037,Hungarian,0
5939037,Ilocano,0
5939037,Italian,0
5939037,Japanese,0
5939037,Korean,0
5939037,Malay,0
5939037,Mandarin,0
5939037,Other non-official language,0
5939037,Panjabi (Punjabi),0
5939037,Persian (Farsi),0
5939037,Polish,0
5939037,Portuguese,0
5939037,Romanian,0
5939037,Russian,10
5939037,Serbian,0
5939037,Spanish,0
5939037,"Tagalog (Pilipino, Filipino)",0
5939037,Tamil,0
5939037,Ukrainian,0
5939037,Vietnamese,0
5939039,Arabic,0
5939039,Cantonese,0
5939039,Croatian,5
5939039,Czech,5
5939039,Dutch,10
5939039,English,3935
5939039,English and French,5
5939039,Finnish,5
5939039,French,20
5939039,German,25
5939039,Greek,0
5939039,Hindi,0
5939039,Hungarian,0
5939039,Ilocano,0
5939039,Italian,0
5939039,Japanese,0
5939039,Korean,0
5939039,Malay,0
5939039,Mandarin,0
5939039,Other non-official language,0
5939039,Panjabi (Punjabi),0
5939039,Persian (Farsi),0
5939039,Polish,0
5939039,Portuguese,0
5939039,Romanian,0
5939039,Russian,0
5939039,Serbian,0
5939039,Spanish,0
5939039,"Tagalog (Pilipino, Filipino)",0
5939039,Tamil,0
5939039,Ukrainian,0
5939039,Vietnamese,0
5939043,Arabic,0
5939043,Cantonese,0
5939043,Croatian,0
5939043,Czech,0
5939043,Dutch,0
5939043,English,1320
5939043,English and French,5
5939043,Finnish,0
5939043,French,5
5939043,German,10
5939043,Greek,0
5939043,Hindi,0
5939043,Hungarian,0
5939043,Ilocano,0
5939043,Italian,0
5939043,Japanese,0
5939043,Korean,0
5939043,Malay,0
5939043,Mandarin,0
5939043,Other non-official language,0
5939043,Panjabi (Punjabi),0
5939043,Persian (Farsi),0
5939043,Polish,0
5939043,Portuguese,0
5939043,Romanian,0
5939043,Russian,0
5939043,Serbian,0
5939043,Spanish,0
5939043,"Tagalog (Pilipino, Filipino)",0
5939043,Tamil,0
5939043,Ukrainian,0
5939043,Vietnamese,0
5939044,Arabic,0
5939044,Cantonese,0
5939044,Croatian,0
5939044,Czech,0
5939044,Dutch,0
5939044,English,2340
5939044,English and French,0
5939044,Finnish,5
5939044,French,0
5939044,German,20
5939044,Greek,0
5939044,Hindi,0
5939044,Hungarian,0
5939044,Ilocano,0
5939044,Italian,0
5939044,Japanese,0
5939044,Korean,0
5939044,Malay,0
5939044,Mandarin,0
5939044,Other non-official language,0
5939044,Panjabi (Punjabi),0
5939044,Persian (Farsi),5
5939044,Polish,5
5939044,Portuguese,0
5939044,Romanian,0
5939044,Russian,0
5939044,Serbian,0
5939044,Spanish,0
5939044,"Tagalog (Pilipino, Filipino)",0
5939044,Tamil,0
5939044,Ukrainian,0
5939044,Vietnamese,0
5939045,Arabic,0
5939045,Cantonese,0
5939045,Croatian,0
5939045,Czech,0
5939045,Dutch,0
5939045,English,2415
5939045,English and French,5
5939045,Finnish,0
5939045,French,5
5939045,German,0
5939045,Greek,0
5939045,Hindi,0
5939045,Hungarian,0
5939045,Ilocano,0
5939045,Italian,0
5939045,Japanese,0
5939045,Korean,10
5939045,Malay,0
5939045,Mandarin,0
5939045,Other non-official language,10
5939045,Panjabi (Punjabi),0
5939045,Persian (Farsi),0
5939045,Polish,0
5939045,Portuguese,5
5939045,Romanian,0
5939045,Russian,0
5939045,Serbian,0
5939045,Spanish,0
5939045,"Tagalog (Pilipino, Filipino)",0
5939045,Tamil,0
5939045,Ukrainian,0
5939045,Vietnamese,0
5939801,Arabic,0
5939801,Cantonese,0
5939801,Croatian,0
5939801,Czech,0
5939801,Dutch,0
5939801,English,55
5939801,English and French,0
5939801,Finnish,0
5939801,French,0
5939801,German,0
5939801,Greek,0
5939801,Hindi,0
5939801,Hungarian,0
5939801,Ilocano,0
5939801,Italian,0
5939801,Japanese,0
5939801,Korean,0
5939801,Malay,0
5939801,Mandarin,0
5939801,Other non-official language,0
5939801,Panjabi (Punjabi),0
5939801,Persian (Farsi),0
5939801,Polish,0
5939801,Portuguese,0
5939801,Romanian,0
5939801,Russian,0
5939801,Serbian,0
5939801,Spanish,0
5939801,"Tagalog (Pilipino, Filipino)",0
5939801,Tamil,0
5939801,Ukrainian,0
5939801,Vietnamese,0
5939802,Arabic,(null)
5939802,Cantonese,(null)
5939802,Croatian,(null)
5939802,Czech,(null)
5939802,Dutch,(null)
5939802,English,(null)
5939802,English and French,(null)
5939802,Finnish,(null)
5939802,French,(null)
5939802,German,(null)
5939802,Greek,(null)
5939802,Hindi,(null)
5939802,Hungarian,(null)
5939802,Ilocano,(null)
5939802,Italian,(null)
5939802,Japanese,(null)
5939802,Korean,(null)
5939802,Malay,(null)
5939802,Mandarin,(null)
5939802,Other non-official language,(null)
5939802,Panjabi (Punjabi),(null)
5939802,Persian (Farsi),(null)
5939802,Polish,(null)
5939802,Portuguese,(null)
5939802,Romanian,(null)
5939802,Russian,(null)
5939802,Serbian,(null)
5939802,Spanish,(null)
